"row.names","ID","choice","mode","modeLable","wh","wage","whCrossAge","whCrossEduY","whCrossMarriage","wageCrossAge","wageCrossEduY","wageCrossMarriage","whSquare","ySquare","whCrossWage"
"34.partTimeInc",34,FALSE,1,"partTimeInc",2.41749,1.11043805478184,70.10721,38.67984,2.41749,32.2027035886733,17.7670088765094,1.11043805478184,5.8442579001,1.23307267350767,2.68447289305454
"34.fullTimeInc",34,FALSE,2,"fullTimeInc",3.94367,2.44587675885492,114.36643,63.09872,3.94367,70.9304260067928,39.1340281416788,2.44587675885492,15.5525330689,5.98231311950667,9.6457307975934
"34.lightOverTInc",34,TRUE,3,"lightOverTInc",5.26296,2.8,152.62584,84.20736,5.26296,81.2,44.8,2.8,27.6987479616,7.84,14.736288
"34.heavyOverTInc",34,FALSE,4,"heavyOverTInc",7.33051,4.52258268301747,212.58479,117.28816,7.33051,131.154897807507,72.3613229282794,4.52258268301747,53.7363768601,20.4537541247295,33.1528375836864
"35.partTimeInc",35,TRUE,1,"partTimeInc",2.41749,1,103.95207,29.00988,2.41749,43,12,1,5.8442579001,1,2.41749
"35.fullTimeInc",35,FALSE,2,"fullTimeInc",3.94367,1.40388334373051,169.57781,47.32404,3.94367,60.3669837804117,16.8466001247661,1.40388334373051,15.5525330689,1.97088844280394,5.53645262616968
"35.lightOverTInc",35,FALSE,3,"lightOverTInc",5.26296,1.86934821428571,226.30728,63.15552,5.26296,80.3819732142857,22.4321785714286,1.86934821428571,27.6987479616,3.49446274625319,9.83830487785714
"35.heavyOverTInc",35,FALSE,4,"heavyOverTInc",7.33051,2.59587016244625,315.21193,87.96612,7.33051,111.622416985189,31.150441949355,2.59587016244625,53.7363768601,6.73854190027872,19.0290521845139
"36.partTimeInc",36,TRUE,1,"partTimeInc",2.41749,1,140.21442,29.00988,2.41749,58,12,1,5.8442579001,1,2.41749
"36.fullTimeInc",36,FALSE,2,"fullTimeInc",3.94367,1.87184445830734,228.73286,47.32404,3.94367,108.566978581826,22.4621334996881,1.87184445830734,15.5525330689,3.5038016760959,7.38193683489291
"36.lightOverTInc",36,FALSE,3,"lightOverTInc",5.26296,2.49246428571429,305.25168,63.15552,5.26296,144.562928571429,29.9095714285714,2.49246428571429,27.6987479616,6.21237821556122,13.1177398371429
"36.heavyOverTInc",36,FALSE,4,"heavyOverTInc",7.33051,3.461160216595,425.16958,87.96612,7.33051,200.74729256251,41.53392259914,3.461160216595,53.7363768601,11.9796300449399,25.3720695793518
