"","age","gender","edulevel","workowner","workhour","marriage","district","aftertwage","beforetaxinc","taxed","taxRate","groupe","uprateBTInc10to14","afterT10to14"
"360",23,0,3,77,70,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"361",58,1,1,10,47.5,1,1,1900,1900,0,0,"meadInc",4386.2102583936,4360
"362",53,1,1,77,51,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"363",23,1,3,11,63,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"364",23,0,4,11,50,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"365",16,0,2,77,42,0,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"366",37,1,3,17,70,1,1,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"367",55,1,3,17,77,1,1,600,600,0,0,"lowInc",1385.1190289664,1385
"368",48,1,4,17,63,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"369",54,1,3,77,63,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"370",59,1,3,77,42,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"371",27,0,3,11,56,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"373",32,1,4,11,56,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"374",21,0,4,77,40,0,1,800,800,0,0,"lowInc",1846.8253719552,1846
"375",32,0,2,7,66.5,1,1,600,600,0,0,"lowInc",1385.1190289664,1385
"376",42,1,3,11,70,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"378",24,1,3,77,40,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"379",40,1,3,6,40,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"382",25,0,4,4,56,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"383",24,0,5,4,50,0,1,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"384",40,1,1,7,84,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"385",36,1,2,77,105,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"388",39,1,3,7,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"389",37,1,6,2,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"390",36,0,6,2,40,1,1,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"391",38,1,3,7,50,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"392",48,1,4,10,45,1,1,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"393",19,1,4,77,50,0,1,700,700,0,0,"lowInc",1615.9722004608,1615
"394",54,1,3,3,60,1,1,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"395",30,1,3,17,80,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"396",46,1,3,12,55,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"397",43,1,2,11,100,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"399",21,1,4,11,35,0,1,500,500,0,0,"lowInc",1154.265857472,1154
"400",40,1,2,77,56,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"401",33,1,4,11,100,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"402",34,1,3,1,98,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"403",46,0,4,7,56,0,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"404",27,1,3,77,56,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"405",37,1,1,3,56,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"406",23,0,3,7,56,0,1,500,500,0,0,"lowInc",1154.265857472,1154
"407",22,1,3,7,70,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"408",23,1,4,3,40,0,1,1900,1900,0,0,"meadInc",4386.2102583936,4360
"409",25,0,3,11,56,0,1,600,600,0,0,"lowInc",1385.1190289664,1385
"411",25,1,3,7,60,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"412",24,1,2,77,27,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"414",43,1,2,3,40,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"415",18,1,4,3,45,0,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"416",39,1,3,11,84,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"417",27,0,7,2,20,0,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"418",25,1,3,11,50,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"419",30,0,4,12,50,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"420",40,1,3,7,52,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"421",17,1,2,10,50,0,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"422",37,1,3,11,70,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"423",39,0,3,11,56,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"424",20,1,2,11,50,0,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"425",53,1,1,7,61,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"426",36,0,3,7,45,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"427",41,0,3,7,50,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"428",39,1,6,2,60,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"429",56,1,4,1,40,1,1,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"430",44,1,4,11,84,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"431",43,0,2,7,49,1,1,700,700,0,0,"lowInc",1615.9722004608,1615
"432",29,0,4,7,45,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"433",58,1,4,2,46,1,1,960,960,0,0,"lowInc",2216.19044634624,2216
"434",41,0,1,7,64,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"435",18,0,3,7,55,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"436",54,1,2,77,70,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"437",49,1,2,11,50,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"438",49,0,2,11,50,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"439",43,1,2,77,50,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"440",19,1,3,10,40,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"441",40,1,1,10,78,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"442",47,1,2,7,58,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"443",53,1,3,11,50,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"444",53,1,4,7,84,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"445",23,1,3,11,50,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"446",57,1,1,77,50,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"447",38,0,1,77,35,1,1,500,500,0,0,"lowInc",1154.265857472,1154
"450",36,0,4,7,40,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"451",45,1,4,7,56,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"452",47,0,4,2,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"453",42,0,3,10,45,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"454",35,0,3,10,50,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"455",37,0,2,10,35,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"456",28,1,3,7,63,1,1,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"457",28,0,4,7,20,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"458",38,0,3,11,84,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"459",27,1,3,11,45,1,1,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"460",47,0,4,11,40,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"461",48,1,4,1,40,1,1,1100,1100,0,0,"lowInc",2539.3848864384,2539
"462",31,1,3,11,50,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"463",34,0,3,11,50,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"464",18,1,2,77,40,0,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"465",39,0,3,11,75,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"466",37,1,2,11,50,1,1,300,300,0,0,"lowInc",692.5595144832,692
"467",28,1,5,12,50,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"468",29,1,3,3,40,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"472",34,1,6,3,45,1,1,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"474",34,1,4,3,40,1,1,10000,11531,1531,0.132772526233631,"meadHighInc",26619.6792050193,21845
"475",34,0,3,3,40,1,1,700,700,0,0,"lowInc",1615.9722004608,1615
"476",34,0,2,11,50,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"477",36,1,2,11,44,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"478",33,1,3,11,56,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"479",41,1,4,3,63,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"480",44,0,3,3,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"481",30,1,6,2,50,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"482",50,1,4,3,48,0,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"483",48,1,3,3,56,1,1,1400,1400,0,0,"lowInc",3231.9444009216,3231
"484",48,0,4,77,50,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"485",48,1,4,3,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"486",40,0,4,3,40,1,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"487",46,0,4,77,40,1,1,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"488",40,0,3,5,56,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"489",39,1,2,77,84,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"490",40,0,3,77,56,1,1,700,700,0,0,"lowInc",1615.9722004608,1615
"492",56,1,5,2,40,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"495",45,1,3,7,50,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"496",42,0,3,77,21,1,1,500,500,0,0,"lowInc",1154.265857472,1154
"497",39,0,6,1,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"498",39,1,4,1,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"499",37,1,3,5,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"500",54,0,4,1,40,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"501",27,1,2,77,84,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"503",40,0,3,77,63,1,1,600,600,0,0,"lowInc",1385.1190289664,1385
"504",40,1,4,77,70,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"506",57,1,3,1,45,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"508",42,0,1,77,56,1,1,300,300,0,0,"lowInc",692.5595144832,692
"509",21,1,1,11,60,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"510",18,0,3,11,85,0,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"511",53,1,3,77,35,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"512",26,0,6,2,40,0,1,1700,1700,0,0,"meadInc",3924.5039154048,3912
"513",55,1,3,4,30,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"514",42,1,1,77,56,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"515",54,1,3,11,63,1,1,300,300,0,0,"lowInc",692.5595144832,692
"516",52,0,3,11,35,1,1,400,400,0,0,"lowInc",923.4126859776,923
"517",27,1,4,2,40,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"518",29,0,4,2,10,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"519",40,0,3,77,42,1,1,300,300,0,0,"lowInc",692.5595144832,692
"520",45,1,3,77,42,0,1,300,300,0,0,"lowInc",692.5595144832,692
"521",41,1,4,3,63,1,1,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"523",40,0,2,77,42,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"524",44,1,2,77,56,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"526",46,1,3,11,35,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"527",52,1,5,1,56,1,1,1300,1300,0,0,"lowInc",3001.0912294272,3001
"528",18,0,3,2,40,0,1,900,900,0,0,"lowInc",2077.6785434496,2077
"529",42,1,3,3,40,1,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"530",21,1,3,7,40,0,1,1600,1600,0,0,"meadInc",3693.6507439104,3688
"531",37,1,3,77,70,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"532",52,1,3,7,40,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"533",53,1,4,77,59.5,1,1,400,400,0,0,"lowInc",923.4126859776,923
"534",55,1,4,2,77,1,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"535",26,1,4,3,40,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"536",24,0,3,2,40,1,1,700,700,0,0,"lowInc",1615.9722004608,1615
"537",24,1,2,7,40,0,1,1200,1200,0,0,"lowInc",2770.2380579328,2770
"538",24,1,3,7,60,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"539",20,1,2,7,60,0,1,500,500,0,0,"lowInc",1154.265857472,1154
"541",41,1,3,11,50,1,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"543",27,1,6,7,40,1,1,6000,6558,558,0.0850869167429094,"meadHighInc",15139.3509866028,13235
"544",23,1,2,77,50,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"545",23,1,3,11,50,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"546",22,0,5,7,40,0,1,800,800,0,0,"lowInc",1846.8253719552,1846
"549",23,0,4,7,45,0,1,800,800,0,0,"lowInc",1846.8253719552,1846
"550",18,1,4,7,40,0,1,2000,2000,0,0,"meadInc",4617.063429888,4584
"551",23,0,3,7,50,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"553",27,1,3,9,35,1,1,1800,1800,0,0,"meadInc",4155.3570868992,4136
"555",23,0,3,7,50,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"556",24,0,3,3,40,1,1,800,800,0,0,"lowInc",1846.8253719552,1846
"557",42,0,3,77,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"559",38,1,2,11,70,1,1,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"560",28,1,3,11,40,1,1,1500,1500,0,0,"lowInc",3462.797572416,3462
"561",28,0,3,7,40,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"562",37,1,3,11,56,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"563",56,1,3,77,35,1,1,1000,1000,0,0,"lowInc",2308.531714944,2308
"565",39,1,3,11,45,1,1,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"566",45,1,3,3,52.5,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"567",20,1,3,7,45,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"568",16,1,2,7,40,0,2,700,700,0,0,"lowInc",1615.9722004608,1615
"570",35,1,3,11,40,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"571",26,1,4,3,40,1,2,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"572",24,0,3,7,45,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"573",19,0,3,7,42.5,0,2,600,600,0,0,"lowInc",1385.1190289664,1385
"574",36,0,3,7,66,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"575",52,1,4,7,74,1,2,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"576",27,0,3,7,40,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"577",22,0,2,77,40,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"578",39,1,3,3,35,1,2,3500,3638,138,0.0379329301814184,"meadInc",8398.43837896627,7974
"579",24,0,5,5,40,0,2,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"580",56,1,6,1,25,1,2,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"582",16,0,2,1,35,0,2,400,400,0,0,"lowInc",923.4126859776,923
"583",42,1,3,7,102,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"584",26,0,6,2,40,0,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"586",31,1,4,6,70,1,2,1400,1400,0,0,"lowInc",3231.9444009216,3231
"587",30,0,5,3,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"588",41,1,6,2,40,1,2,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"589",34,1,4,7,70,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"590",51,1,2,11,56,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"592",44,0,4,5,55,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"593",33,1,6,1,50,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"594",34,0,6,2,30,1,2,2400,2421,21,0.00867410161090459,"meadInc",5588.95528187942,5485
"595",51,1,3,1,40,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"596",48,0,4,2,56,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"597",32,1,3,7,45,1,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"598",58,1,2,4,63,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"599",37,1,5,3,40,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"601",37,1,5,11,70,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"603",45,1,4,1,50,1,2,1100,1100,0,0,"lowInc",2539.3848864384,2539
"604",21,1,4,3,40,0,2,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"605",35,1,3,3,40,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"606",36,0,3,1,42,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"607",31,0,4,3,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"608",31,1,5,6,40,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"609",34,1,2,77,50,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"610",45,0,4,4,40,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"611",45,1,4,4,84,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"612",38,1,2,11,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"614",51,1,1,10,20,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"616",25,1,2,4,40,0,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"617",35,0,2,14,40,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"618",35,1,2,3,30,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"619",36,1,3,4,40,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"620",37,0,2,12,40,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"621",29,1,1,11,15,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"622",33,1,3,7,56,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"623",21,1,3,77,70,0,2,2600,2638,38,0.0144048521607278,"meadInc",6089.90666402227,5936
"624",42,1,3,4,40,1,2,500,500,0,0,"lowInc",1154.265857472,1154
"625",33,0,2,10,28,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"626",59,1,1,4,50,0,2,300,300,0,0,"lowInc",692.5595144832,692
"627",48,1,3,4,40,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"628",26,1,4,6,40,1,2,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"629",44,1,1,11,50,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"630",28,1,3,10,50,1,2,2800,2861,61,0.0213212163579168,"meadInc",6604.70923645479,6399
"631",54,1,2,4,40,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"632",30,1,3,10,56,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"633",35,1,2,77,49,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"634",21,0,4,77,40,0,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"635",50,1,4,3,48,1,2,400,400,0,0,"lowInc",923.4126859776,923
"636",21,1,3,7,40,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"637",23,0,5,7,56,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"638",42,1,4,7,70.5,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"639",33,1,2,7,58,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"640",26,1,2,7,84,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"641",30,1,4,12,30,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"642",30,0,3,12,30,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"643",17,1,2,7,56,0,2,400,400,0,0,"lowInc",923.4126859776,923
"644",19,0,4,7,56,0,2,400,400,0,0,"lowInc",923.4126859776,923
"645",44,1,5,2,40,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"646",40,1,3,11,84,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"647",32,1,3,12,45,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"648",41,1,2,3,40,1,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"649",41,0,3,77,60,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"650",37,0,4,12,40,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"651",37,1,3,12,40,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"652",36,1,5,2,40,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"653",47,1,3,2,84,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"654",38,1,3,11,84,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"655",20,1,3,12,84,0,2,800,800,0,0,"lowInc",1846.8253719552,1846
"656",27,1,3,7,56,1,2,2300,2315,15,0.00647948164146868,"meadInc",5344.25092009536,5265
"657",57,1,1,7,56,1,2,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"658",27,1,2,77,70,0,2,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"659",24,1,3,77,56,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"660",35,1,3,77,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"662",48,1,3,77,70,1,2,1300,1300,0,0,"lowInc",3001.0912294272,3001
"663",52,1,4,77,56,1,2,1100,1100,0,0,"lowInc",2539.3848864384,2539
"664",44,1,2,4,56,1,2,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"665",37,1,1,77,84,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"666",39,1,1,77,84,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"667",46,1,2,4,56,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"668",42,1,1,5,56,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"669",19,1,3,5,56,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"670",34,1,1,5,70,1,2,2100,2105,5,0.00237529691211401,"meadInc",4859.45925995712,4819
"671",30,1,2,77,56,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"672",42,1,1,7,56,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"673",24,1,4,7,63,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"674",28,1,1,7,77,1,2,2200,2210,10,0.00452488687782805,"meadInc",5101.85509002624,5046
"675",49,1,1,7,70,1,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"676",24,1,2,7,77,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"677",24,1,4,7,40,1,2,1600,1600,0,0,"meadInc",3693.6507439104,3688
"678",37,0,4,5,42,1,2,2500,2527,27,0.0106846062524733,"meadInc",5833.65964366349,5705
"679",42,0,3,11,81,1,2,1500,1500,0,0,"lowInc",3462.797572416,3462
"680",47,1,4,3,54,1,2,900,900,0,0,"lowInc",2077.6785434496,2077
"681",38,1,3,7,54,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"682",49,0,4,3,37,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"683",50,1,4,3,44,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
"684",34,0,3,7,50,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"685",40,1,3,11,30,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"686",40,0,2,7,40,1,2,1200,1200,0,0,"lowInc",2770.2380579328,2770
"687",28,0,5,4,46,1,2,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"688",27,1,4,7,50,1,2,10000,11531,1531,0.132772526233631,"meadHighInc",26619.6792050193,21845
"689",35,1,3,7,50,1,2,2700,2750,50,0.0181818181818182,"meadInc",6348.462216096,6169
"690",33,1,3,11,30,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"691",34,1,3,17,50,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"692",23,1,3,7,68,0,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"693",19,0,3,7,68,0,2,1800,1800,0,0,"meadInc",4155.3570868992,4136
"694",42,0,4,3,46,1,2,3000,3083,83,0.0269218293869608,"meadInc",7117.20327717235,6861
"695",45,1,4,2,46,1,2,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"696",24,0,2,11,30,0,2,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"697",48,1,3,11,60,1,2,5000,5382,382,0.0709773318468971,"meadHighInc",12424.5176898286,11195
"698",21,1,3,7,68,0,2,2000,2000,0,0,"meadInc",4617.063429888,4584
"699",29,1,3,7,56,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"700",31,1,3,12,50,1,2,4000,4205,205,0.0487514863258026,"meadInc",9707.37586133952,9021
"701",36,1,3,2,56,1,2,1700,1700,0,0,"meadInc",3924.5039154048,3912
"702",25,1,3,7,84,1,2,7000,7781,781,0.100372702737437,"meadHighInc",17962.6852739793,15352
"703",38,1,2,2,56,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"704",38,1,4,77,61,1,2,600,600,0,0,"lowInc",1385.1190289664,1385
"705",46,1,2,77,62,1,2,800,800,0,0,"lowInc",1846.8253719552,1846
"706",23,1,6,77,70,0,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"707",31,1,4,77,35,0,2,500,500,0,0,"lowInc",1154.265857472,1154
"708",39,1,3,77,84,1,2,1000,1000,0,0,"lowInc",2308.531714944,2308
"709",39,1,1,14,46,1,2,700,700,0,0,"lowInc",1615.9722004608,1615
