"","age","gender","edulevel","workowner","workhour","marriage","district","aftertwage","beforetaxinc","taxed","taxRate","groupe","uprateBTInc14to10","afterT14to10"
"1197",27,1,3,4,16,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1198",40,1,5,1,40,1,3,2200,2200,0,0,"lowInc",953,953
"1199",28,1,5,1,50,1,3,1900,1900,0,0,"lowInc",823,823
"1200",27,1,2,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1201",22,1,3,4,60,0,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1202",25,1,2,4,77,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1203",47,0,4,1,45,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1204",27,0,3,4,40,1,3,1600,1600,0,0,"lowInc",693,693
"1205",33,1,3,4,48,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1206",47,0,2,4,70,1,3,1600,1600,0,0,"lowInc",693,693
"1207",20,0,3,1,10,0,3,1600,1600,0,0,"lowInc",693,693
"1208",27,1,6,4,35,0,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1209",36,1,2,4,70,1,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1210",29,1,4,4,80,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1211",41,1,3,4,70,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1212",48,1,5,3,40,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1213",41,0,2,4,9,0,3,2200,2200,0,0,"lowInc",953,953
"1214",43,0,2,4,60,1,3,1600,1600,0,0,"lowInc",693,693
"1215",33,0,4,3,40,1,3,1900,1900,0,0,"lowInc",823,823
"1216",24,0,2,4,70,1,3,1600,1600,0,0,"lowInc",693,693
"1217",49,0,2,4,70,1,3,1600,1600,0,0,"lowInc",693,693
"1218",35,1,2,3,56,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1219",44,0,1,4,40,1,3,2200,2200,0,0,"lowInc",953,953
"1220",19,0,4,4,49,0,3,1600,1600,0,0,"lowInc",693,693
"1221",27,0,7,2,40,0,2,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1222",27,1,2,4,59.5,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1223",27,1,4,3,63,1,3,1600,1600,0,0,"lowInc",693,693
"1224",42,1,3,4,72,1,3,1600,1600,0,0,"lowInc",693,693
"1225",25,0,5,4,9,1,3,2200,2200,0,0,"lowInc",953,953
"1226",23,1,4,4,84,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1227",27,1,2,1,48,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1228",30,1,3,4,77,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1229",43,1,3,4,66,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1230",27,0,2,4,9.5,1,3,1900,1900,0,0,"lowInc",823,823
"1231",34,1,3,3,49,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1232",32,0,5,4,48,1,3,2200,2200,0,0,"lowInc",953,953
"1233",26,1,5,4,50,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1234",48,1,3,3,63,1,3,1900,1900,0,0,"lowInc",823,823
"1235",41,1,2,3,63,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1236",34,0,5,4,40,0,3,2200,2200,0,0,"lowInc",953,953
"1237",28,1,3,4,48,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1238",40,1,5,3,40,1,3,2200,2200,0,0,"lowInc",953,953
"1239",27,1,5,4,8,0,3,2200,2200,0,0,"lowInc",953,953
"1240",21,0,4,4,70,1,3,1600,1600,0,0,"lowInc",693,693
"1241",28,0,5,4,8,1,3,1600,1600,0,0,"lowInc",693,693
"1242",20,0,3,4,36,1,3,1600,1600,0,0,"lowInc",693,693
"1243",32,1,4,3,52,1,3,1600,1600,0,0,"lowInc",693,693
"1244",31,1,6,4,43,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1245",27,0,2,4,77,1,3,1600,1600,0,0,"lowInc",693,693
"1246",22,0,5,4,56,1,3,1600,1600,0,0,"lowInc",693,693
"1247",43,1,1,4,56,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1248",33,1,2,4,56,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1249",24,1,3,4,48,1,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1250",25,1,4,4,60,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1251",26,1,5,2,56,1,3,2200,2200,0,0,"lowInc",953,953
"1252",24,1,3,4,35,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1253",28,1,3,4,70,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1254",25,1,5,4,58,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1255",50,1,2,4,70,1,3,2200,2200,0,0,"lowInc",953,953
"1256",51,0,4,4,40,1,3,2200,2200,0,0,"lowInc",953,953
"1257",31,1,2,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1258",44,1,3,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1259",35,0,3,4,48,1,3,1900,1900,0,0,"lowInc",823,823
"1260",43,0,1,4,35,1,3,2200,2200,0,0,"lowInc",953,953
"1261",20,0,3,4,48,1,3,2200,2200,0,0,"lowInc",953,953
"1262",31,1,2,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1263",53,1,4,4,72,1,3,2200,2200,0,0,"lowInc",953,953
"1264",30,1,6,77,63,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1265",43,1,4,3,40,1,3,1600,1600,0,0,"lowInc",693,693
"1266",47,1,4,3,43,1,3,2200,2200,0,0,"lowInc",953,953
"1267",40,1,4,3,50,1,3,1600,1600,0,0,"lowInc",693,693
"1268",46,0,3,3,60,1,3,1600,1600,0,0,"lowInc",693,693
"1269",46,1,3,77,56,1,3,1600,1600,0,0,"lowInc",693,693
"1270",25,1,3,3,48,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1271",36,1,3,4,48,0,3,1900,1900,0,0,"lowInc",823,823
"1272",19,1,4,4,56,1,3,2200,2200,0,0,"lowInc",953,953
"1273",23,0,3,5,60,1,3,2200,2200,0,0,"lowInc",953,953
"1274",50,1,3,3,84,1,3,2200,2200,0,0,"lowInc",953,953
"1275",33,1,3,4,63,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1276",17,0,3,4,60,0,3,2200,2200,0,0,"lowInc",953,953
"1277",26,1,4,4,70,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1278",24,1,6,4,50,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1279",57,1,1,9,60,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1280",25,1,6,4,100,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1281",26,0,5,2,30,0,3,2200,2200,0,0,"lowInc",953,953
"1282",27,1,3,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1283",22,0,4,4,48,1,3,2200,2200,0,0,"lowInc",953,953
"1284",38,0,3,4,36,1,3,1600,1600,0,0,"lowInc",693,693
"1285",25,0,4,2,40,1,3,1600,1600,0,0,"lowInc",693,693
"1286",32,0,1,4,70,1,3,1600,1600,0,0,"lowInc",693,693
"1287",43,1,2,4,40,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1288",19,1,4,4,40,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1289",26,0,3,3,42,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1290",43,1,2,4,84,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1291",24,0,5,4,60,1,3,2200,2200,0,0,"lowInc",953,953
"1292",38,0,3,3,56,1,3,1600,1600,0,0,"lowInc",693,693
"1293",36,0,4,3,48,1,3,1900,1900,0,0,"lowInc",823,823
"1294",41,1,3,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1295",39,1,1,4,84,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1296",37,1,1,4,63,0,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1297",37,1,5,2,20,1,3,2200,2200,0,0,"lowInc",953,953
"1298",27,1,1,4,55,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1299",41,1,2,4,42,1,3,2200,2200,0,0,"lowInc",953,953
"1300",45,1,2,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1301",26,1,2,4,70,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1302",23,0,3,4,7.5,1,3,1600,1600,0,0,"lowInc",693,693
"1303",32,1,4,3,84,1,3,1600,1600,0,0,"lowInc",693,693
"1304",43,0,2,4,84,0,3,2200,2200,0,0,"lowInc",953,953
"1305",24,0,3,4,48,1,3,1900,1900,0,0,"lowInc",823,823
"1306",23,0,5,3,40,1,3,1600,1600,0,0,"lowInc",693,693
"1307",31,1,2,4,10,1,3,2200,2200,0,0,"lowInc",953,953
"1308",25,0,5,2,40,1,3,2200,2200,0,0,"lowInc",953,953
"1309",19,0,4,4,40,1,3,1600,1600,0,0,"lowInc",693,693
"1310",40,0,5,3,40,1,3,2200,2200,0,0,"lowInc",953,953
"1311",28,0,4,8,40,1,3,2200,2200,0,0,"lowInc",953,953
"1312",31,1,5,4,40,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1313",44,0,3,3,36,1,3,1900,1900,0,0,"lowInc",823,823
"1314",41,1,2,4,40,1,3,1600,1600,0,0,"lowInc",693,693
"1315",42,1,3,4,30,1,3,1600,1600,0,0,"lowInc",693,693
"1316",26,1,2,4,63,1,3,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1317",29,1,3,4,60,0,1,5000,5050,50,0.0099009900990099,"meadInc",2188,2179
"1318",38,1,6,3,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1319",32,1,3,4,70,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1320",26,1,5,3,56,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1321",27,1,3,4,80,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1322",28,1,4,4,56,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1323",45,1,3,4,24,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1324",45,0,1,3,56,1,1,800,800,0,0,"lowInc",347,347
"1325",26,0,5,4,50,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1326",26,1,4,4,42,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1327",41,1,3,4,63,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1328",57,1,3,4,84,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1329",42,1,3,4,70,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1330",26,0,4,4,30,1,2,800,800,0,0,"lowInc",347,347
"1331",40,1,3,4,75,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1332",24,1,6,4,50,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1333",22,1,4,4,56,0,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1334",39,1,5,4,60,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1335",31,1,6,3,50,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1336",44,1,4,3,40,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1337",27,0,4,3,56,1,4,800,800,0,0,"lowInc",347,347
"1338",31,0,4,3,30,1,4,800,800,0,0,"lowInc",347,347
"1339",43,1,4,3,40,0,4,800,800,0,0,"lowInc",347,347
"1340",35,1,3,77,84,0,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1341",32,0,4,5,56,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1342",59,1,4,3,40,1,4,800,800,0,0,"lowInc",347,347
"1343",32,1,3,4,80,0,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1344",33,1,4,4,70,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1345",30,1,5,4,48,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1346",44,1,5,1,40,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1347",28,0,7,4,40,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1348",17,1,2,4,16,0,4,800,800,0,0,"lowInc",347,347
"1349",50,1,4,3,41,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1350",49,0,3,4,35,1,4,800,800,0,0,"lowInc",347,347
"1351",46,1,1,4,56,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1352",50,1,2,4,77,0,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1353",26,1,3,4,56,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1354",57,1,6,2,56,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1355",35,1,2,4,10,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1356",30,1,4,4,84,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1357",30,1,3,4,56,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1358",46,1,2,4,40,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1359",42,1,2,4,35,0,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1360",40,1,4,4,55,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1361",34,1,4,4,48,0,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1362",44,1,3,4,56,1,4,800,800,0,0,"lowInc",347,347
"1363",40,0,3,4,56,1,4,800,800,0,0,"lowInc",347,347
"1364",38,1,2,4,60,1,4,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1365",21,1,2,4,122.5,1,4,800,800,0,0,"lowInc",347,347
"1366",28,0,3,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1367",45,0,3,1,35,0,4,800,800,0,0,"lowInc",347,347
"1368",25,1,3,4,56,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1369",29,1,2,4,96,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1370",28,1,6,8,48,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1371",59,1,6,1,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1372",46,1,4,3,8,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1373",30,1,6,3,45,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1374",44,1,3,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1375",40,1,3,3,50,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1376",26,0,5,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1377",44,0,5,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1378",30,1,3,4,12,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1379",36,0,3,4,40,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1380",29,1,3,9,72,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1381",33,0,4,5,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1382",31,1,5,4,40,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1383",26,0,4,3,50,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1384",29,0,6,1,40,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1385",49,1,2,4,56,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1386",26,1,4,1,40,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1387",45,1,3,2,48,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1388",43,1,3,3,45,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1389",39,1,3,4,60,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1390",23,0,6,4,45,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1391",27,1,4,5,50,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1392",26,0,6,9,50,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1393",44,1,3,5,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1394",27,0,5,4,43,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1395",35,1,5,3,70,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1396",39,1,5,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1397",29,1,3,4,60,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1398",23,0,5,3,35,1,1,800,800,0,0,"lowInc",347,347
"1399",38,1,3,4,70,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1400",22,1,5,4,78,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1401",41,1,6,3,38,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1402",25,1,5,4,56,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1403",28,1,3,4,84,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1404",27,1,3,4,56,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1405",32,0,4,4,42,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1406",45,1,3,4,65,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1407",30,1,4,4,72,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1408",46,1,4,4,56,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1409",29,0,4,4,56,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1410",26,1,3,4,90,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1411",46,1,3,4,60,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1412",24,1,3,4,60,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1413",47,1,3,4,63,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1414",48,1,4,4,40,0,2,800,800,0,0,"lowInc",347,347
"1415",47,1,1,4,60,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1416",25,0,3,4,80,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1417",30,0,2,4,70,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1418",24,1,6,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1419",45,1,4,3,48,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1420",25,1,3,4,72,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1421",52,1,4,4,48,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1422",27,1,3,4,48,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1423",46,1,3,1,4,1,1,800,800,0,0,"lowInc",347,347
"1424",28,0,2,4,70,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1425",58,1,1,4,84,1,1,800,800,0,0,"lowInc",347,347
"1426",38,1,4,8,90,1,1,800,800,0,0,"lowInc",347,347
"1427",25,1,6,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1428",28,1,3,4,70,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1429",48,1,3,4,63,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1430",45,0,2,4,28,1,1,800,800,0,0,"lowInc",347,347
"1431",36,1,4,4,70,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1432",50,1,5,1,40,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1433",19,1,5,4,30,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1434",27,1,3,4,70,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1435",49,1,2,9,48,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1436",25,0,4,2,30,0,2,800,800,0,0,"lowInc",347,347
"1437",54,0,3,4,35,1,2,800,800,0,0,"lowInc",347,347
"1438",26,1,4,4,63,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1439",24,1,4,4,50,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1440",30,1,3,4,55,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1441",18,1,2,4,70,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1442",19,1,2,4,112,1,2,800,800,0,0,"lowInc",347,347
"1443",39,0,4,2,48,1,2,800,800,0,0,"lowInc",347,347
"1444",48,1,2,4,56,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1445",43,1,2,8,70,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1446",27,1,5,4,60,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1447",38,0,1,4,84,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1448",43,1,2,4,70,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1449",41,1,2,4,40,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1450",53,1,3,3,70,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1451",34,1,4,4,56,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1452",24,1,6,4,50,1,2,800,800,0,0,"lowInc",347,347
"1453",57,1,1,4,10,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1454",45,0,2,4,70,1,2,800,800,0,0,"lowInc",347,347
"1455",29,0,5,4,54,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1456",27,1,5,4,45,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1457",29,0,6,3,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1458",29,1,6,3,45,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1459",41,1,3,9,60,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1460",45,0,4,4,76,1,2,800,800,0,0,"lowInc",347,347
"1461",30,1,3,3,60,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1462",21,1,4,9,56,0,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1463",31,1,3,4,56,1,2,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1464",32,1,3,4,84,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1465",32,1,6,4,55,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1466",45,0,3,4,70,1,1,800,800,0,0,"lowInc",347,347
"1467",22,1,2,4,60,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1468",32,1,3,4,48,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1469",29,1,1,4,63,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1470",42,0,1,4,56,1,1,800,800,0,0,"lowInc",347,347
"1471",47,1,3,4,70,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1472",31,1,4,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1473",55,1,2,1,35,0,3,800,800,0,0,"lowInc",347,347
"1474",19,0,4,4,49,1,3,800,800,0,0,"lowInc",347,347
"1475",26,0,6,3,40,0,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1476",27,0,2,4,56,1,3,800,800,0,0,"lowInc",347,347
"1477",42,0,2,4,8,1,3,800,800,0,0,"lowInc",347,347
"1478",46,1,5,4,80,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1479",46,1,4,3,84,0,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1480",36,1,3,4,95,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1481",49,1,2,4,40,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1482",26,0,4,4,70,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1483",27,1,4,4,85,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1484",54,1,1,4,50,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1485",26,1,4,4,56,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1486",38,1,2,9,45,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1487",25,1,3,3,56,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1488",19,1,2,3,13,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1489",33,1,3,4,56,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1490",47,0,3,1,42,1,3,800,800,0,0,"lowInc",347,347
"1491",44,1,1,9,56,1,3,800,800,0,0,"lowInc",347,347
"1492",20,1,4,4,56,1,3,800,800,0,0,"lowInc",347,347
"1493",38,1,2,3,70,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1494",19,1,2,4,35,1,3,800,800,0,0,"lowInc",347,347
"1495",24,1,5,4,56,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1496",28,0,4,2,40,0,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1497",27,1,3,4,56,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1498",29,1,2,3,70,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1499",31,1,4,5,50,0,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1500",40,1,5,3,40,1,3,800,800,0,0,"lowInc",347,347
"1501",23,1,5,2,10,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1502",25,0,5,4,45,0,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1503",25,1,4,3,45,0,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1504",47,1,9,4,56,0,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1505",40,1,3,4,70,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1506",26,1,6,4,45,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1507",32,1,3,4,40,1,1,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1508",27,1,2,4,8,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1509",23,1,5,3,48,0,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1510",53,1,3,4,70,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1511",49,1,2,4,70,1,3,800,800,0,0,"lowInc",347,347
"1512",34,1,3,3,63,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
"1513",28,1,3,1,60,1,3,4500,4530,30,0.00662251655629139,"meadInc",1962,1962
